Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,year,hour_sin,hour_cos,month_sin,month_cos,weekday_sin,weekday_cos,temp_humidity,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes
447,-0.8274283069145604,-1.5827247382774203,0.2654704514680881,0.9258713477706347,-1.4298890215145645,0.5075296041998741,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865472,-1.224744871391589,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-0.9514073964954811,False,False,True,True,True
463,-0.902779043064212,-1.0915957803773628,1.4235023984481456,0.9258713477706347,-1.18485899355868,-0.03351081235439197,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.9999999999999996,-1.0000000000000002,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-0.9546194270653369,False,False,True,True,True
484,-0.9781297792138636,-0.20756365615725933,2.388529020931527,-1.0584644313665796,-0.8479427051193388,-0.3788557590911576,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915887,-0.7071067811865479,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-0.9690735646296883,False,False,True,True,True
555,-1.0116189952803754,-0.011112072997236332,-0.1205401975252643,0.9258713477706347,-0.8096567632512318,-0.5630397306840992,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-0.9936991323319163,False,False,True,True,True
862,-1.0283636033136312,0.3817910933228097,-0.3135455220219407,0.9258713477706347,-0.6947989376469109,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.4142135623730951,-1.812105002168846e-16,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.0027998856131746,False,False,True,True,True
600,-1.078597427413399,0.922032947012873,-0.024037535276926314,0.9258713477706347,-0.5799411120425901,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.366025403784439,0.36602540378443804,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.055798390015796,False,False,True,True,True
426,-1.103714339463283,1.0202587385928845,-0.21704285977360252,0.7828413454633127,-0.5799411120425901,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.0875171918931223,False,False,True,True,True
405,-1.1455758595464227,1.118484530172896,-0.8925614955119693,0.4112921440672809,-0.5875983004162114,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.0000000000000002,0.9999999999999999,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.1425232154019036,False,False,True,True,True
398,-1.1539481635630506,1.2167103217529074,-0.21704285977360252,-0.09342292154591283,-0.5722839236689687,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865482,1.2247448713915887,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.155772841502559,False,False,True,True,True
323,-1.1874373796295623,1.2658232175429132,-0.6995561710152931,-0.28248556827398213,-0.5875983004162114,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.3660254037844398,1.3660254037844384,0.007625932179129215,1.414673093350296,-0.6124473390990701,-1.2695953723425828,-1.2019457809442367,False,False,True,True,True
328,-1.2292988997127021,1.4131619049129305,-0.603053508766955,-0.728015805346215,-0.5875983004162114,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,2.6383288803453393e-17,1.414213562373095,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.2653833846988896,False,False,True,True,True
308,-1.262788115779214,1.3640490091229247,-1.0855668200086457,-0.7345918974063218,-0.6335414306579398,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.36602540378443865,1.3660254037844388,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.3090134666060982,False,False,True,True,True
262,-1.3213942438956097,1.3640490091229247,-0.21704285977360252,-0.29728177540922235,-0.6871417492732895,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,1.2247448713915892,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.3895819000666487,False,False,True,True,True
167,-1.3716280679953772,1.118484530172896,0.4584757759647645,-0.3548225809351565,-0.7866851981303675,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.0,1.0000000000000002,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.435219501080017,False,False,True,True,True
89,-1.396744980045261,1.0202587385928845,0.2654704514680881,-0.44359982374659773,-0.8402855167457174,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.4575698804619306,False,False,True,True,True
79,-1.4134895880785168,1.0202587385928845,-0.21704285977360252,-0.3860590182206636,-0.8555998934929601,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,0.36602540378443865,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.478715748380148,False,False,True,True,True
70,-1.4386065001284007,1.1675974259629018,0.3619731137164263,-0.4255155705813041,-0.8402855167457174,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.4142135623730951,1.651719222773127e-16,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.52769921457045,False,False,True,True,True
146,-1.4469788041450289,1.118484530172896,0.7479837627097787,-0.26440131510868853,-0.8555998934929601,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.5327849296393883,False,False,True,True,True
219,-1.430234196111773,1.0202587385928845,0.3619731137164263,-0.0013576327044182146,-0.870914270240203,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,-0.7071067811865471,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.499861616298366,False,False,True,True,True
328,-1.3213942438956097,0.4800168849028212,-0.1205401975252643,0.08248754106194296,-0.9168574004819313,-0.3097867697438045,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.0000000000000002,-0.9999999999999997,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.319720235172284,False,False,True,True,True
334,-1.1120866434799108,-0.06022496878724208,-0.1205401975252643,-0.2101485556128078,-0.9092002121083099,0.2657881414841382,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,-1.224744871391589,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-1.0863126804294263,False,False,True,True,True
388,-0.9195236510974678,-0.4531281351072881,0.0724651269714119,-0.050678323155218905,-0.9015430237346884,0.49601810597531526,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.36602540378443904,-1.3660254037844384,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.9311983708268047,False,False,True,True,True
479,-0.7185883546983971,-0.8460313014273341,-0.4100481842702787,0.3767676607517204,-0.9092002121083099,0.599621589996345,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.995745000505521e-16,-1.4142135623730947,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.819847977738469,False,False,True,True,True
606,-0.5762591864157218,-1.0915957803773628,0.0724651269714119,0.564186284464763,-0.9168574004819313,0.6341560846700216,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.3660254037844387,-1.3660254037844384,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7667156387287702,False,False,True,True,True
611,-0.46741923419955844,-1.1407086761673686,-0.4100481842702787,0.8518903120944337,-0.8555998934929601,0.4845066077507564,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865472,-1.224744871391589,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7138509689332262,False,False,True,True,True
589,-0.44230232214967463,-0.8460313014273341,0.5549784382131023,0.8486022660643803,-0.6794845608996682,0.19671915213678504,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.9999999999999996,-1.0000000000000002,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.6387697543628459,False,False,True,True,True
618,-0.5427699703492099,-0.5022410308972939,0.8444864249581169,0.8354500819441668,-0.6029126771634542,-0.40187875554027536,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915887,-0.7071067811865479,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.6446584770742482,False,False,True,True,True
572,-0.5762591864157218,-0.3549023435272766,0.7479837627097787,0.7466728391327255,-0.5646267352953473,-0.5860627271332169,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.6462644923591762,False,False,True,True,True
489,-0.6181207064988615,-0.2566765519472651,-0.21704285977360252,0.4277323742175478,-0.5646267352953473,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.4142135623730951,-1.812105002168846e-16,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.6656705103853885,False,False,True,True,True
385,-0.6599822265820013,-0.30578944773727085,0.5549784382131023,0.3767676607517204,-0.618227053910697,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.366025403784439,0.36602540378443804,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7078284116147464,False,False,True,True,True
359,-0.6934714426485131,-0.3549023435272766,-0.5065508465186169,0.24360179653455855,-0.6641701841524253,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7418224018123875,False,False,True,True,True
377,-0.7353329627316529,-0.15845076036725358,-0.5065508465186169,0.01837064347590206,-0.6258842422843184,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.0000000000000002,0.9999999999999999,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7540013510564242,False,False,True,True,True
354,-0.7855667868314206,-0.20756365615725933,-0.21704285977360252,0.015082597445848682,-0.6871417492732895,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865482,1.2247448713915887,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.8028509826396484,False,False,True,True,True
366,-0.7437052667482809,-0.10933786457724784,-0.6995561710152931,-0.13945556596666014,-0.618227053910697,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.3660254037844398,1.3660254037844384,0.007625932179129215,1.414673093350296,-1.3782547818896342,-0.31093770257347086,-0.7560088701625841,False,False,True,True,True
342,-0.7437052667482809,-0.011112072997236332,-0.3135455220219407,-0.23152085480815476,-0.5799411120425901,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,2.6383288803453393e-17,1.414213562373095,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.7453021015963979,False,False,True,True,True
227,-0.7520775707649088,0.5291297806928269,-0.024037535276926314,-1.5648235199948,-0.40382577944929815,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.36602540378443865,1.3660254037844388,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.6956494623707097,False,False,True,True,True
228,-0.8023113948646766,1.0202587385928845,-0.3135455220219407,-0.9976355798105921,-0.31193951896584143,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,1.2247448713915892,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.7068915693652053,False,False,True,True,True
117,-0.7939390908480486,0.6273555722728384,-0.1205401975252643,-0.7000674140907613,-0.4114829678229195,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,-3.282406670171969,1.0,1.0000000000000002,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.7327216485311292,False,False,True,True,True
76,-0.7855667868314206,0.72558136385285,-0.6995561710152931,-0.6195102863544535,-0.3731970259548125,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.7138509689332262,False,False,True,True,True
32,-0.7520775707649088,0.8238071554328614,0.1689677892197499,-0.8595376465483502,-0.3195967073394628,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,0.36602540378443865,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.6643321643146153,False,False,True,True,True
13,-0.7939390908480486,1.3640490091229247,0.7479837627097787,-1.9051362841053248,-0.22005325848238474,-0.6551317164805701,0.75462390216619,-0.17189109256898677,-3.282406670171969,1.4142135623730951,1.651719222773127e-16,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.6644659989216927,False,False,True,True,True
22,-0.8190560028979325,1.6096134880729536,-0.5065508465186169,-2.1500957133443017,-0.1817673166142778,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.6782509634506572,False,False,True,True,True
85,-0.8106836988813044,1.6587263838629593,0.0724651269714119,-1.9610330666162323,-0.15879575149341366,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,-0.7071067811865471,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.661789306780146,False,False,True,True,True
152,-0.7855667868314206,1.6096134880729536,0.0724651269714119,-1.9824053658115792,-0.15113856311979226,-0.6321087200314524,2.0842595809410795,-0.17189109256898677,-3.282406670171969,1.0000000000000002,-0.9999999999999997,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.6295351664745104,False,False,True,True,True
200,-0.710216050681769,1.511387696492942,0.4584757759647645,-1.9396607674208852,-0.1051954328780639,-0.3788557590911576,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,-1.224744871391589,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.5317020687009845,False,False,True,True,True
273,-0.6516099225653734,1.4131619049129305,-0.3135455220219407,-1.834443294459177,-0.07456667938357835,-0.36734426086659877,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.36602540378443904,-1.3660254037844384,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.4619742384136973,False,False,True,True,True
333,-0.5930037944489778,1.314936113332919,-0.024037535276926314,-1.7884106500384298,-0.051595114262714195,-0.1601372928245394,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.995745000505521e-16,-1.4142135623730947,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.3959937771245752,False,False,True,True,True
495,-0.5092807542826983,1.118484530172896,0.1689677892197499,-1.7210057064223356,-0.028623549141850006,0.035558176992961085,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.3660254037844387,-1.3660254037844384,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.31863737423388044,False,False,True,True,True
563,-0.44230232214967463,0.8729200512228672,-0.5065508465186169,-1.6683969699414816,-0.0362807375154714,0.13916166101399072,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865472,-1.224744871391589,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.28276969953715675,False,False,True,True,True
621,-0.4088131060831628,0.72558136385285,-0.1205401975252643,-1.650312716776188,-0.051595114262714195,-0.04502231057895083,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.9999999999999996,-1.0000000000000002,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.2742042846842079,False,False,True,True,True
598,-0.44230232214967463,0.922032947012873,-0.1205401975252643,-1.7062094992870953,-0.020966360768228644,-0.424901751989393,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915887,-0.7071067811865479,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.27259826939928006,False,False,True,True,True
545,-0.5176530582993262,1.1675974259629018,-0.21704285977360252,-1.7736144429031897,-0.020966360768228644,-0.5975742253577757,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.320511058732963,False,False,True,True,True
443,-0.5762591864157218,1.2658232175429132,0.1689677892197499,-1.824579156369017,-0.051595114262714195,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.4142135623730951,-1.812105002168846e-16,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.38127197034606924,False,False,True,True,True
422,-0.6013760984656057,1.314936113332919,-0.024037535276926314,-1.8541715706394974,-0.059252302636335595,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.366025403784439,0.36602540378443804,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.40736971872614797,False,False,True,True,True
397,-0.6432376185487454,1.4131619049129305,-0.3135455220219407,-1.946236859480992,-0.06690949100995695,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.4503306275979698,False,False,True,True,True
385,-0.6850991386318851,1.4131619049129305,-0.5065508465186169,-1.956100997571152,-0.1051954328780639,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-1.0000000000000002,0.9999999999999999,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.5085486816766069,False,False,True,True,True
350,-0.7185883546983971,1.511387696492942,0.0724651269714119,-2.03172605626238,-0.1128526212516853,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.7071067811865482,1.2247448713915887,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.5436133487308665,False,False,True,True,True
303,-0.7520775707649088,1.5605005922829478,-0.4100481842702787,-2.0432342173675666,-0.12816699799892808,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,-0.3660254037844398,1.3660254037844384,0.007625932179129215,1.414673093350296,-1.1049412699565826,0.8844888585759267,-0.5860389191743791,False,False,True,True,True
285,-0.7269606587150249,1.4622748007029363,-1.0855668200086457,-2.0070657110369794,-0.1358241863725495,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,2.6383288803453393e-17,1.414213562373095,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.5611456822579963,False,False,True,True,True
186,-0.7185883546983971,1.4131619049129305,-1.1820694822569837,-1.998845595961846,-0.1358241863725495,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.36602540378443865,1.3660254037844388,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.5551231249395168,False,False,True,True,True
112,-0.710216050681769,1.4131619049129305,0.0724651269714119,-2.02186191817222,-0.12816699799892808,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,1.2247448713915892,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.5434795141237893,False,False,True,True,True
65,-0.7771944828147926,1.314936113332919,0.5549784382131023,-2.0235059411872465,-0.21239607010876338,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.0,1.0000000000000002,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.6462644923591762,False,False,True,True,True
41,-0.8441729149478163,1.511387696492942,-0.21704285977360252,-2.1484516903292747,-0.22771044685600614,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,0.7071067811865478,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.7222825491790978,False,False,True,True,True
82,-0.9111513470808399,1.2167103217529074,0.9409890872064551,-1.946236859480992,-0.3502254608339484,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,0.36602540378443865,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.8336329422674336,False,False,True,True,True
200,-0.9781297792138636,0.8729200512228672,1.9060157096898362,-1.7522421437078426,-0.5033692283063762,-0.6551317164805701,-0.043157505098743554,-0.17189109256898677,-3.282406670171969,1.4142135623730951,1.651719222773127e-16,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-0.9337412283612738,False,False,True,True,True
498,-1.061852819380143,0.4800168849028212,1.6165077229448217,-1.2080705257340083,-0.6947989376469109,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.3660254037844388,-0.3660254037844384,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-1.0375968834532794,False,False,True,True,True
937,-1.1455758595464227,0.5291297806928269,1.71301038519316,-0.7937767259472827,-0.7483992562622606,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.2247448713915892,-0.7071067811865471,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-1.1296750931224804,False,False,True,True,True
509,-1.2041819876628181,-0.5513539266872997,2.388529020931527,0.7417407700876455,-1.1772018051850586,-0.40187875554027536,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,1.0000000000000002,-0.9999999999999997,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-1.1501517880053111,False,False,True,True,True
311,-1.1706927715963065,-0.8951441972173398,2.678037007676541,0.9258713477706347,-1.307374007536622,0.08160416989119654,-0.13179988368373619,-0.17189109256898677,-3.282406670171969,0.7071067811865475,-1.224744871391589,0.007625932179129215,1.414673093350296,0.0016825476348875862,1.4165037283022255,-1.1146856171298196,False,False,True,True,True
